tag,barcode_group,total_seqs,total_unique_seqs,total_failed_seqs,total_AA_mutations,unique_AA_mutations,mean_AA_mutations_per_seq,median_AA_mutations_per_seq,total_NT_mutations,unique_NT_mutations,mean_NT_mutations_per_base,mean_NT_mutations_per_seq,median_NT_mutations_per_seq,total_transversions,total_transitions,unique_transversions,unique_transitions,total_insertion_length,total_deletion_length,A->T,A->G,A->C,T->A,T->G,T->C,G->A,G->T,G->C,C->A,C->T,C->G,A->T_unique,A->G_unique,A->C_unique,T->A_unique,T->G_unique,T->C_unique,G->A_unique,G->T_unique,G->C_unique,C->A_unique,C->T_unique,C->G_unique
DE5-LEU2,611B-g0,266,216,0,323.0,168.0,1.2142857142857142,1.0,583.0,292.0,0.0018764806,2.19,2,18.0,565.0,15.0,277.0,2,6,6.0,229.0,0.0,1.0,1.0,152.0,73.0,1.0,1.0,3.0,111.0,5.0,6.0,110.0,0.0,1.0,1.0,80.0,32.0,1.0,1.0,1.0,55.0,4.0
DE5-LEU2,611B-g128,373,348,0,1809.0,441.0,4.849865951742627,5.0,2954.0,725.0,0.0067804547,7.92,8,95.0,2859.0,75.0,650.0,12,46,23.0,1210.0,2.0,15.0,0.0,773.0,241.0,12.0,10.0,6.0,635.0,27.0,18.0,245.0,2.0,11.0,0.0,205.0,74.0,8.0,10.0,5.0,126.0,21.0
DE5-LEU2,611B-g40,304,292,0,694.0,356.0,2.2828947368421053,2.0,1201.0,572.0,0.0033824126,3.95,4,63.0,1138.0,52.0,520.0,4,10,9.0,475.0,1.0,3.0,0.0,312.0,124.0,10.0,9.0,8.0,227.0,23.0,8.0,203.0,1.0,3.0,0.0,167.0,67.0,9.0,9.0,3.0,83.0,19.0
DE5-LEU2,611B-g80,376,376,0,1337.0,487.0,3.5558510638297878,3.0,2172.0,775.0,0.0049457155,5.78,6,92.0,2080.0,80.0,695.0,18,31,26.0,878.0,2.0,10.0,0.0,562.0,197.0,7.0,14.0,9.0,443.0,24.0,20.0,261.0,1.0,10.0,0.0,222.0,88.0,7.0,13.0,5.0,124.0,24.0
DE5-LEU2,611C-g0,176,156,0,247.0,135.0,1.4034090909090908,1.0,455.0,236.0,0.0022133795,2.59,2,39.0,416.0,17.0,219.0,3,1,7.0,133.0,1.0,1.0,0.0,105.0,34.0,3.0,20.0,3.0,144.0,4.0,5.0,85.0,1.0,1.0,0.0,61.0,20.0,2.0,2.0,2.0,53.0,4.0
DE5-LEU2,611C-g128,759,756,0,3407.0,653.0,4.488801054018445,4.0,5456.0,1022.0,0.006154457,7.19,7,254.0,5202.0,150.0,872.0,23,123,64.0,2153.0,5.0,15.0,1.0,1417.0,409.0,20.0,59.0,13.0,1223.0,77.0,37.0,312.0,5.0,12.0,1.0,278.0,125.0,15.0,19.0,7.0,157.0,54.0
DE5-LEU2,611C-g40,223,222,0,577.0,294.0,2.587443946188341,3.0,976.0,492.0,0.0037471589,4.38,4,61.0,915.0,38.0,454.0,6,6,16.0,341.0,0.0,2.0,1.0,270.0,73.0,1.0,25.0,4.0,231.0,12.0,11.0,177.0,0.0,2.0,1.0,150.0,43.0,1.0,9.0,2.0,84.0,12.0
DE5-LEU2,611C-g80,352,350,0,1277.0,467.0,3.627840909090909,3.0,2070.0,735.0,0.0050348303,5.88,6,99.0,1971.0,67.0,668.0,9,16,20.0,807.0,3.0,6.0,0.0,562.0,150.0,13.0,28.0,6.0,452.0,23.0,15.0,264.0,3.0,6.0,0.0,219.0,67.0,11.0,8.0,4.0,118.0,20.0
DE5-LEU2,611D-g0,100,95,0,163.0,103.0,1.63,1.0,256.0,162.0,0.0021917808,2.56,2,11.0,245.0,10.0,152.0,4,2,4.0,86.0,0.0,2.0,0.0,71.0,38.0,2.0,0.0,1.0,50.0,2.0,3.0,55.0,0.0,2.0,0.0,46.0,20.0,2.0,0.0,1.0,31.0,2.0
DE5-LEU2,611D-g128,446,446,0,2228.0,566.0,4.995515695067264,5.0,3484.0,879.0,0.0066880644,7.81,7,129.0,3355.0,101.0,778.0,15,43,36.0,1434.0,6.0,14.0,2.0,944.0,291.0,11.0,12.0,6.0,686.0,42.0,29.0,294.0,5.0,11.0,2.0,257.0,102.0,7.0,10.0,4.0,125.0,33.0
DE5-LEU2,611D-g40,228,227,0,637.0,310.0,2.793859649122807,2.0,1036.0,502.0,0.0038902908,4.54,4,46.0,990.0,41.0,461.0,10,13,13.0,355.0,1.0,4.0,0.0,290.0,125.0,6.0,7.0,6.0,220.0,9.0,11.0,189.0,1.0,4.0,0.0,132.0,51.0,5.0,7.0,4.0,89.0,9.0
DE5-LEU2,611D-g80,319,319,0,1207.0,447.0,3.783699059561128,4.0,1987.0,721.0,0.0053329111,6.23,6,80.0,1907.0,69.0,652.0,18,23,28.0,730.0,3.0,4.0,2.0,598.0,170.0,3.0,6.0,2.0,409.0,32.0,23.0,258.0,3.0,4.0,2.0,212.0,71.0,3.0,6.0,2.0,111.0,26.0
DE5-LEU2,612A-g0,406,200,0,224.0,134.0,0.5517241379310345,0.0,305.0,192.0,0.0006431777,0.75,1,105.0,200.0,75.0,117.0,57,7,14.0,11.0,11.0,13.0,0.0,10.0,86.0,31.0,4.0,19.0,93.0,13.0,8.0,11.0,8.0,11.0,0.0,7.0,48.0,21.0,4.0,16.0,51.0,7.0
DE5-LEU2,612A-g40,77,67,0,79.0,67.0,1.025974025974026,1.0,126.0,110.0,0.0014009963,1.64,1,37.0,89.0,31.0,79.0,10,2,7.0,6.0,4.0,5.0,0.0,5.0,36.0,13.0,1.0,3.0,42.0,4.0,5.0,6.0,4.0,5.0,0.0,5.0,33.0,9.0,1.0,3.0,35.0,4.0
DE5-LEU2,612A-g80,70,66,0,122.0,99.0,1.7428571428571429,2.0,168.0,142.0,0.0020547945,2.4,2,59.0,109.0,52.0,90.0,21,8,11.0,6.0,3.0,4.0,1.0,7.0,45.0,25.0,2.0,6.0,51.0,7.0,10.0,5.0,3.0,4.0,1.0,5.0,36.0,20.0,2.0,5.0,44.0,7.0
DE5-LEU2,612B-g0,353,189,0,361.0,117.0,1.0226628895184136,1.0,440.0,168.0,0.0010671737,1.25,1,146.0,294.0,59.0,109.0,49,275,13.0,17.0,2.0,4.0,3.0,5.0,65.0,103.0,2.0,8.0,207.0,11.0,10.0,16.0,2.0,4.0,1.0,5.0,41.0,29.0,2.0,5.0,47.0,6.0
DE5-LEU2,612B-g40,277,233,0,441.0,196.0,1.592057761732852,2.0,570.0,293.0,0.0017617823,2.06,2,193.0,377.0,116.0,177.0,65,197,23.0,8.0,7.0,14.0,0.0,25.0,107.0,113.0,2.0,14.0,237.0,20.0,22.0,8.0,6.0,14.0,0.0,14.0,76.0,44.0,2.0,12.0,79.0,16.0
DE5-LEU2,612B-g80,63,57,0,142.0,95.0,2.253968253968254,2.0,192.0,135.0,0.0026092629,3.05,3,49.0,143.0,40.0,95.0,20,5,5.0,12.0,3.0,6.0,2.0,15.0,39.0,24.0,0.0,3.0,77.0,6.0,5.0,12.0,3.0,6.0,2.0,13.0,30.0,15.0,0.0,3.0,40.0,6.0
DE5-LEU2,612C-g0,432,211,0,302.0,141.0,0.6990740740740741,0.0,396.0,206.0,0.0007848174,0.92,1,93.0,303.0,71.0,135.0,42,43,23.0,15.0,5.0,6.0,1.0,1.0,104.0,35.0,5.0,11.0,183.0,7.0,12.0,13.0,5.0,6.0,1.0,1.0,61.0,25.0,5.0,11.0,60.0,6.0
DE5-LEU2,612C-g40,1,1,0,1.0,1.0,1.0,1.0,2.0,2.0,0.0017123288,2.0,2,0.0,2.0,0.0,2.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
DE5-LEU2,612C-g80,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0008561644,1.0,1,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
DE5-LEU2,612D-g0,190,106,0,146.0,75.0,0.7684210526315789,1.0,211.0,109.0,0.0009507931,1.11,1,47.0,164.0,39.0,70.0,29,3,12.0,4.0,4.0,3.0,0.0,2.0,79.0,17.0,1.0,9.0,79.0,1.0,10.0,4.0,4.0,2.0,0.0,2.0,25.0,14.0,1.0,7.0,39.0,1.0
DE5-LEU2,612D-g40,116,101,0,150.0,101.0,1.293103448275862,1.0,220.0,150.0,0.00162376,1.9,2,52.0,168.0,49.0,101.0,38,3,10.0,9.0,2.0,6.0,1.0,2.0,80.0,17.0,2.0,7.0,77.0,7.0,10.0,9.0,2.0,6.0,1.0,2.0,43.0,15.0,2.0,6.0,47.0,7.0
DE5-LEU2,612D-g72,88,86,0,157.0,117.0,1.7840909090909092,1.0,236.0,166.0,0.0022960772,2.68,2,63.0,173.0,59.0,107.0,27,6,15.0,7.0,8.0,7.0,1.0,6.0,79.0,21.0,1.0,5.0,81.0,5.0,14.0,7.0,8.0,7.0,1.0,6.0,52.0,18.0,1.0,5.0,42.0,5.0
DE5-LEU2,613A-g0,357,166,0,290.0,114.0,0.8123249299719888,1.0,336.0,155.0,0.0008058018,0.94,1,135.0,201.0,56.0,99.0,20,35,8.0,19.0,9.0,5.0,1.0,12.0,123.0,92.0,6.0,11.0,47.0,3.0,8.0,18.0,8.0,3.0,1.0,8.0,41.0,21.0,4.0,8.0,32.0,3.0
DE5-LEU2,613A-g128,176,162,0,296.0,174.0,1.681818181818182,2.0,434.0,271.0,0.0021112235,2.47,2,168.0,266.0,98.0,173.0,23,17,20.0,27.0,11.0,24.0,1.0,26.0,97.0,65.0,3.0,12.0,116.0,32.0,16.0,22.0,11.0,15.0,1.0,25.0,59.0,24.0,3.0,11.0,67.0,17.0
DE5-LEU2,613A-g40,439,327,0,592.0,263.0,1.348519362186788,1.0,779.0,403.0,0.001519253,1.77,2,307.0,472.0,156.0,247.0,44,129,49.0,48.0,19.0,33.0,2.0,39.0,235.0,160.0,2.0,19.0,150.0,23.0,43.0,43.0,17.0,22.0,2.0,36.0,87.0,37.0,2.0,13.0,81.0,20.0
DE5-LEU2,613A-g80,384,324,0,574.0,311.0,1.4947916666666667,1.0,759.0,447.0,0.0016922624,1.98,2,287.0,472.0,186.0,261.0,61,101,58.0,55.0,15.0,38.0,7.0,30.0,209.0,110.0,11.0,26.0,178.0,22.0,48.0,43.0,14.0,29.0,7.0,28.0,97.0,37.0,9.0,21.0,93.0,21.0
DE5-LEU2,613B-g0,269,138,0,479.0,100.0,1.7806691449814127,2.0,533.0,142.0,0.0016964149,1.98,2,88.0,445.0,67.0,75.0,9,7,27.0,10.0,4.0,11.0,1.0,146.0,93.0,20.0,2.0,10.0,196.0,13.0,18.0,10.0,3.0,11.0,1.0,8.0,27.0,17.0,2.0,10.0,30.0,5.0
DE5-LEU2,613B-g128,793,706,0,1829.0,529.0,2.3064312736443884,2.0,2432.0,800.0,0.0026257147,3.07,3,767.0,1665.0,320.0,480.0,69,81,223.0,141.0,53.0,84.0,14.0,155.0,709.0,195.0,26.0,62.0,660.0,110.0,77.0,100.0,41.0,46.0,14.0,82.0,147.0,54.0,16.0,31.0,151.0,41.0
DE5-LEU2,613B-g40,440,319,0,920.0,283.0,2.090909090909091,2.0,1093.0,394.0,0.0021267902,2.48,2,243.0,850.0,157.0,237.0,24,17,72.0,38.0,11.0,10.0,5.0,218.0,221.0,70.0,11.0,25.0,373.0,39.0,45.0,37.0,10.0,10.0,5.0,35.0,76.0,36.0,10.0,20.0,89.0,21.0
DE5-LEU2,613B-g80,461,389,0,887.0,316.0,1.924078091106291,2.0,1197.0,483.0,0.0022230559,2.6,2,364.0,833.0,188.0,295.0,44,49,101.0,79.0,16.0,32.0,5.0,116.0,317.0,115.0,8.0,28.0,321.0,59.0,47.0,62.0,14.0,28.0,5.0,36.0,102.0,46.0,8.0,18.0,95.0,22.0
DE5-LEU2,613C-g0,75,30,0,32.0,20.0,0.4266666666666667,0.0,47.0,32.0,0.0005365297,0.63,0,29.0,18.0,14.0,18.0,2,12,14.0,1.0,1.0,1.0,1.0,5.0,6.0,11.0,0.0,0.0,6.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,6.0,8.0,0.0,0.0,6.0,1.0
DE5-LEU2,613C-g128,164,153,0,311.0,213.0,1.896341463414634,2.0,448.0,325.0,0.0023387905,2.73,2,152.0,296.0,107.0,218.0,17,17,52.0,45.0,6.0,10.0,3.0,26.0,104.0,44.0,5.0,12.0,121.0,20.0,31.0,41.0,5.0,10.0,3.0,25.0,71.0,25.0,5.0,10.0,81.0,18.0
DE5-LEU2,613C-g40,296,229,0,313.0,179.0,1.0574324324324325,1.0,444.0,275.0,0.0012842466,1.5,1,197.0,247.0,108.0,167.0,23,75,82.0,38.0,6.0,12.0,10.0,21.0,84.0,57.0,5.0,12.0,104.0,13.0,29.0,30.0,6.0,11.0,10.0,20.0,55.0,27.0,5.0,9.0,62.0,11.0
DE5-LEU2,613C-g80,423,351,0,610.0,310.0,1.442080378250591,1.0,849.0,477.0,0.0017184009,2.01,2,347.0,502.0,182.0,295.0,46,41,136.0,66.0,18.0,21.0,5.0,42.0,167.0,104.0,10.0,25.0,227.0,28.0,55.0,58.0,16.0,16.0,5.0,39.0,94.0,37.0,9.0,17.0,104.0,27.0
DE5-LEU2,613D-g0,464,203,0,389.0,128.0,0.8383620689655172,1.0,509.0,199.0,0.0009391976,1.1,1,249.0,260.0,68.0,131.0,17,14,17.0,23.0,4.0,9.0,3.0,20.0,104.0,191.0,4.0,13.0,113.0,8.0,16.0,22.0,4.0,7.0,3.0,20.0,43.0,17.0,4.0,11.0,46.0,6.0
DE5-LEU2,613D-g120,88,87,0,187.0,128.0,2.125,2.0,249.0,186.0,0.002422556,2.83,3,101.0,148.0,65.0,121.0,7,11,12.0,14.0,4.0,7.0,3.0,18.0,51.0,56.0,4.0,6.0,65.0,9.0,12.0,13.0,4.0,7.0,3.0,18.0,40.0,20.0,4.0,6.0,50.0,9.0
DE5-LEU2,613D-g40,457,335,0,582.0,257.0,1.2735229759299782,1.0,811.0,406.0,0.0015193639,1.77,2,349.0,462.0,159.0,247.0,33,27,46.0,44.0,18.0,21.0,6.0,35.0,173.0,204.0,8.0,22.0,210.0,24.0,38.0,40.0,16.0,19.0,6.0,32.0,83.0,30.0,8.0,18.0,92.0,24.0
DE5-LEU2,613D-g72,341,284,0,564.0,291.0,1.653958944281525,1.0,782.0,430.0,0.0019634034,2.29,2,329.0,453.0,168.0,262.0,35,23,57.0,45.0,19.0,22.0,7.0,35.0,178.0,166.0,3.0,28.0,195.0,27.0,44.0,40.0,19.0,20.0,7.0,33.0,97.0,30.0,3.0,21.0,92.0,24.0
DE5-LEU2,614A-g0,201,201,0,592.0,256.0,2.945273631840796,3.0,1040.0,436.0,0.0044299053,5.17,5,41.0,999.0,29.0,407.0,50,9,10.0,297.0,1.0,3.0,0.0,246.0,185.0,6.0,5.0,0.0,271.0,16.0,7.0,155.0,1.0,3.0,0.0,113.0,55.0,6.0,4.0,0.0,84.0,8.0
DE5-LEU2,614A-g128,223,222,0,1755.0,513.0,7.869955156950673,8.0,2809.0,822.0,0.0107845998,12.6,12,90.0,2719.0,66.0,756.0,34,18,18.0,990.0,4.0,7.0,0.0,699.0,269.0,4.0,15.0,5.0,761.0,37.0,16.0,275.0,3.0,7.0,0.0,238.0,102.0,4.0,11.0,5.0,141.0,20.0
DE5-LEU2,614A-g40,495,495,0,2336.0,605.0,4.719191919191919,5.0,3897.0,939.0,0.0067403487,7.87,8,169.0,3728.0,107.0,832.0,148,35,38.0,1200.0,8.0,9.0,3.0,963.0,529.0,5.0,17.0,8.0,1036.0,81.0,29.0,290.0,4.0,8.0,3.0,258.0,120.0,4.0,15.0,5.0,164.0,39.0
DE5-LEU2,614A-g80,177,177,0,1107.0,440.0,6.254237288135593,6.0,1800.0,695.0,0.0087067564,10.17,10,73.0,1727.0,51.0,644.0,26,36,14.0,627.0,2.0,4.0,1.0,461.0,196.0,6.0,6.0,1.0,443.0,39.0,11.0,252.0,1.0,4.0,1.0,189.0,80.0,5.0,5.0,1.0,123.0,23.0
DE5-LEU2,614B-g0,237,232,0,622.0,283.0,2.6244725738396624,2.0,1021.0,458.0,0.0036883706,4.31,4,45.0,976.0,33.0,425.0,10,15,6.0,331.0,1.0,2.0,1.0,229.0,148.0,9.0,4.0,3.0,268.0,19.0,6.0,161.0,1.0,2.0,1.0,115.0,51.0,5.0,4.0,3.0,98.0,11.0
DE5-LEU2,614B-g128,374,374,0,2713.0,618.0,7.254010695187166,7.0,4182.0,981.0,0.0095734745,11.18,11,140.0,4042.0,109.0,872.0,31,37,38.0,1537.0,3.0,9.0,1.0,1040.0,386.0,11.0,18.0,11.0,1079.0,49.0,28.0,310.0,2.0,9.0,1.0,269.0,120.0,10.0,17.0,7.0,173.0,35.0
DE5-LEU2,614B-g40,486,486,0,2117.0,583.0,4.3559670781893,4.0,3487.0,931.0,0.0061428914,7.17,7,129.0,3358.0,100.0,831.0,47,71,31.0,1194.0,1.0,12.0,2.0,797.0,410.0,12.0,12.0,10.0,957.0,49.0,25.0,294.0,1.0,11.0,2.0,257.0,119.0,10.0,11.0,7.0,161.0,33.0
DE5-LEU2,614B-g80,316,316,0,1800.0,563.0,5.69620253164557,5.0,2904.0,880.0,0.0078680423,9.19,9,110.0,2794.0,89.0,791.0,27,38,32.0,1039.0,3.0,11.0,2.0,716.0,288.0,8.0,12.0,5.0,751.0,37.0,25.0,287.0,3.0,10.0,2.0,246.0,112.0,6.0,11.0,5.0,146.0,27.0
DE5-LEU2,614C-g0,241,238,0,685.0,288.0,2.8423236514522823,3.0,1076.0,474.0,0.0038225431,4.46,4,50.0,1026.0,32.0,442.0,42,10,11.0,389.0,0.0,5.0,0.0,230.0,106.0,6.0,3.0,5.0,301.0,20.0,10.0,168.0,0.0,4.0,0.0,121.0,58.0,5.0,3.0,3.0,95.0,7.0
DE5-LEU2,614C-g128,361,360,0,2823.0,633.0,7.81994459833795,8.0,4266.0,981.0,0.0101174439,11.82,12,120.0,4146.0,98.0,883.0,38,42,31.0,1747.0,3.0,13.0,1.0,1045.0,389.0,12.0,10.0,5.0,965.0,45.0,24.0,304.0,3.0,10.0,1.0,286.0,131.0,12.0,10.0,4.0,162.0,34.0
DE5-LEU2,614C-g40,445,445,0,2108.0,572.0,4.737078651685393,5.0,3280.0,896.0,0.0063106049,7.37,7,125.0,3155.0,98.0,798.0,64,76,29.0,1246.0,2.0,10.0,1.0,789.0,323.0,10.0,13.0,13.0,797.0,47.0,24.0,281.0,2.0,10.0,1.0,248.0,113.0,9.0,12.0,10.0,156.0,30.0
DE5-LEU2,614C-g80,16,16,0,109.0,97.0,6.8125,7.0,155.0,135.0,0.0082940925,9.69,10,4.0,151.0,4.0,131.0,1,6,1.0,57.0,0.0,0.0,0.0,40.0,16.0,0.0,0.0,0.0,38.0,3.0,1.0,47.0,0.0,0.0,0.0,36.0,15.0,0.0,0.0,0.0,33.0,3.0
DE5-LEU2,614D-g0,155,152,0,420.0,221.0,2.7096774193548385,3.0,652.0,357.0,0.0036014141,4.21,4,23.0,629.0,18.0,339.0,6,8,9.0,228.0,0.0,0.0,0.0,119.0,78.0,0.0,3.0,2.0,204.0,9.0,8.0,130.0,0.0,0.0,0.0,84.0,56.0,0.0,3.0,1.0,69.0,6.0
DE5-LEU2,614D-g120,348,348,0,2932.0,638.0,8.425287356321839,8.0,4355.0,989.0,0.010714356,12.51,12,139.0,4216.0,102.0,887.0,44,82,29.0,1537.0,1.0,14.0,1.0,1138.0,417.0,9.0,10.0,11.0,1124.0,64.0,22.0,310.0,1.0,11.0,1.0,273.0,135.0,9.0,10.0,10.0,169.0,38.0
DE5-LEU2,614D-g40,526,525,0,2606.0,602.0,4.9543726235741445,5.0,3977.0,958.0,0.0064733189,7.56,7,152.0,3825.0,107.0,851.0,46,64,35.0,1377.0,3.0,14.0,0.0,888.0,407.0,14.0,9.0,12.0,1153.0,65.0,27.0,301.0,3.0,14.0,0.0,255.0,131.0,12.0,9.0,10.0,164.0,32.0
DE5-LEU2,614D-g72,196,196,0,1183.0,446.0,6.035714285714286,6.0,1846.0,699.0,0.0080636707,9.42,9,72.0,1774.0,56.0,643.0,15,20,12.0,655.0,2.0,9.0,1.0,416.0,170.0,7.0,4.0,4.0,533.0,33.0,12.0,247.0,1.0,9.0,1.0,185.0,88.0,7.0,4.0,3.0,123.0,19.0
DE5-LEU2,615A-g0,228,214,0,489.0,264.0,2.1447368421052637,2.0,797.0,410.0,0.0029928202,3.5,3,48.0,749.0,34.0,376.0,49,8,13.0,217.0,0.0,7.0,0.0,193.0,172.0,5.0,5.0,5.0,167.0,13.0,11.0,134.0,0.0,4.0,0.0,102.0,60.0,5.0,3.0,3.0,80.0,8.0
DE5-LEU2,615A-g128,1,1,0,5.0,5.0,5.0,5.0,8.0,8.0,0.0068493151,8.0,8,0.0,8.0,0.0,8.0,0,0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
DE5-LEU2,615A-g40,436,432,0,1617.0,556.0,3.708715596330275,3.0,2546.0,870.0,0.0049995287,5.84,6,142.0,2404.0,110.0,760.0,53,38,31.0,737.0,3.0,16.0,1.0,529.0,534.0,17.0,21.0,9.0,604.0,44.0,24.0,279.0,3.0,12.0,1.0,223.0,118.0,13.0,19.0,6.0,140.0,32.0
DE5-LEU2,615A-g80,240,240,0,1210.0,491.0,5.041666666666667,5.0,1926.0,781.0,0.0068707192,8.02,8,69.0,1857.0,59.0,722.0,25,36,16.0,635.0,2.0,5.0,2.0,443.0,336.0,5.0,5.0,10.0,443.0,24.0,15.0,258.0,2.0,5.0,2.0,216.0,107.0,5.0,5.0,4.0,141.0,21.0
DE5-LEU2,615B-g0,125,122,0,359.0,174.0,2.872,3.0,553.0,280.0,0.0037876712,4.42,4,54.0,499.0,18.0,262.0,1,9,21.0,157.0,0.0,0.0,0.0,154.0,88.0,17.0,9.0,3.0,100.0,4.0,8.0,91.0,0.0,0.0,0.0,75.0,45.0,1.0,3.0,2.0,51.0,4.0
DE5-LEU2,615B-g128,480,479,0,3662.0,656.0,7.629166666666666,7.0,5594.0,1022.0,0.0099778824,11.65,11,263.0,5331.0,133.0,889.0,39,51,35.0,1966.0,7.0,14.0,2.0,1545.0,607.0,64.0,27.0,20.0,1213.0,94.0,26.0,310.0,7.0,12.0,2.0,286.0,129.0,13.0,21.0,10.0,164.0,42.0
DE5-LEU2,615B-g40,378,378,0,1800.0,526.0,4.761904761904762,5.0,2710.0,828.0,0.0061381097,7.17,7,201.0,2509.0,91.0,737.0,22,61,43.0,851.0,1.0,7.0,2.0,760.0,317.0,45.0,17.0,9.0,581.0,77.0,16.0,274.0,1.0,7.0,2.0,215.0,102.0,9.0,13.0,5.0,146.0,38.0
DE5-LEU2,615B-g80,373,372,0,2197.0,585.0,5.890080428954423,6.0,3444.0,915.0,0.0079051746,9.23,9,212.0,3232.0,105.0,810.0,21,68,30.0,1181.0,2.0,12.0,3.0,911.0,412.0,57.0,15.0,13.0,728.0,80.0,19.0,296.0,2.0,12.0,3.0,239.0,120.0,6.0,13.0,8.0,155.0,42.0
DE5-LEU2,615C-g0,30,30,0,91.0,59.0,3.033333333333333,3.0,142.0,95.0,0.0040525114,4.73,5,4.0,138.0,4.0,91.0,1,1,0.0,49.0,1.0,1.0,0.0,36.0,18.0,0.0,0.0,0.0,35.0,2.0,0.0,33.0,1.0,1.0,0.0,23.0,14.0,0.0,0.0,0.0,21.0,2.0
DE5-LEU2,615C-g128,394,394,0,3055.0,638.0,7.753807106598985,8.0,4679.0,993.0,0.0101674953,11.88,11,149.0,4530.0,118.0,875.0,26,47,41.0,1871.0,2.0,15.0,0.0,1225.0,435.0,15.0,19.0,7.0,999.0,50.0,31.0,304.0,2.0,13.0,0.0,281.0,124.0,13.0,15.0,6.0,166.0,38.0
DE5-LEU2,615C-g40,352,352,0,1676.0,516.0,4.761363636363637,5.0,2565.0,815.0,0.0062388115,7.29,7,95.0,2470.0,83.0,732.0,24,37,19.0,933.0,1.0,11.0,0.0,598.0,306.0,7.0,19.0,5.0,633.0,33.0,17.0,260.0,1.0,10.0,0.0,226.0,99.0,7.0,17.0,4.0,147.0,27.0
DE5-LEU2,615C-g80,113,113,0,648.0,342.0,5.734513274336283,5.0,1003.0,536.0,0.007599406,8.88,9,39.0,964.0,36.0,500.0,4,4,6.0,374.0,2.0,4.0,1.0,272.0,107.0,3.0,4.0,5.0,211.0,14.0,6.0,192.0,2.0,4.0,1.0,146.0,63.0,3.0,4.0,5.0,99.0,11.0
DE5-LEU2,615D-g0,198,194,0,631.0,243.0,3.186868686868687,3.0,947.0,383.0,0.0040948872,4.78,4,33.0,914.0,32.0,351.0,8,5,9.0,228.0,0.0,4.0,0.0,227.0,155.0,0.0,6.0,3.0,304.0,11.0,9.0,114.0,0.0,4.0,0.0,102.0,53.0,0.0,5.0,3.0,82.0,11.0
DE5-LEU2,615D-g120,193,193,0,1566.0,483.0,8.1139896373057,8.0,2312.0,750.0,0.0102562283,11.98,12,70.0,2242.0,58.0,692.0,15,21,12.0,667.0,0.0,7.0,2.0,675.0,273.0,11.0,7.0,5.0,627.0,26.0,7.0,247.0,0.0,7.0,2.0,212.0,89.0,11.0,6.0,5.0,144.0,20.0
DE5-LEU2,615D-g40,388,388,0,1883.0,554.0,4.853092783505154,5.0,2922.0,879.0,0.0064477122,7.53,8,119.0,2803.0,96.0,783.0,27,21,27.0,789.0,2.0,16.0,2.0,795.0,409.0,10.0,21.0,12.0,810.0,29.0,20.0,274.0,2.0,11.0,2.0,234.0,118.0,9.0,20.0,7.0,157.0,25.0
DE5-LEU2,615D-g72,243,243,0,1475.0,496.0,6.0699588477366255,6.0,2240.0,801.0,0.0078922149,9.22,9,103.0,2137.0,94.0,707.0,21,29,27.0,637.0,5.0,13.0,2.0,608.0,276.0,10.0,12.0,4.0,616.0,30.0,27.0,255.0,4.0,11.0,2.0,208.0,101.0,9.0,11.0,1.0,143.0,29.0
DE5-LEU2,616A-g0,117,117,0,349.0,197.0,2.982905982905983,3.0,493.0,292.0,0.0036075986,4.21,4,124.0,369.0,91.0,201.0,15,4,31.0,24.0,6.0,15.0,0.0,42.0,99.0,36.0,4.0,13.0,204.0,19.0,27.0,22.0,5.0,15.0,0.0,28.0,64.0,20.0,4.0,12.0,87.0,8.0
DE5-LEU2,616A-g40,341,341,0,1474.0,602.0,4.32258064516129,4.0,2187.0,886.0,0.0054910015,6.41,6,519.0,1668.0,309.0,577.0,70,18,164.0,268.0,24.0,52.0,8.0,174.0,487.0,113.0,16.0,52.0,739.0,90.0,101.0,134.0,17.0,41.0,8.0,117.0,153.0,58.0,16.0,31.0,173.0,37.0
DE5-LEU2,616A-g80,353,353,0,1940.0,671.0,5.495750708215297,5.0,2819.0,1003.0,0.0068371881,7.99,8,586.0,2233.0,324.0,679.0,85,23,210.0,331.0,24.0,69.0,9.0,308.0,611.0,123.0,23.0,40.0,983.0,88.0,103.0,171.0,17.0,53.0,8.0,165.0,157.0,54.0,19.0,28.0,186.0,42.0
DE5-LEU2,616B-g0,84,79,0,214.0,153.0,2.5476190476190474,2.0,379.0,224.0,0.0038629322,4.51,4,78.0,301.0,66.0,158.0,13,4,16.0,98.0,3.0,20.0,1.0,26.0,73.0,13.0,6.0,8.0,104.0,11.0,14.0,27.0,3.0,14.0,1.0,21.0,48.0,12.0,5.0,7.0,62.0,10.0
