tag,output_file_barcodes,demuxed_count,fwd,rvs,barcodes_count,fwd:not_exact_match,fwd_failed:context_not_present_in_reference_sequence,fwd_failed:barcode_not_in_fasta,fwd_failed:low_confidence_barcode_identification,rvs:not_exact_match,rvs_failed:context_not_present_in_reference_sequence,rvs_failed:barcode_not_in_fasta,rvs_failed:low_confidence_barcode_identification
DE5,614B-g0,237,bc4,bc3,237,0,0,0,0,0,0,0,0
DE5,595C-g80,232,bc5,bc19,232,0,0,0,0,0,0,0,0
DE5,611D-g40,228,bc21,bc4,228,0,0,0,0,0,0,0,0
DE5,615A-g0,228,bc2,bc4,228,0,0,0,0,0,0,0,0
DE5,620B-g0,226,bc10,bc6,226,0,0,0,0,0,0,0,0
DE5,619B-g32,225,bc22,bc2,225,0,0,0,0,0,0,0,0
DE5,611C-g40,223,bc21,bc3,223,0,0,0,0,0,0,0,0
DE5,614A-g128,223,bc14,bc15,223,0,0,0,0,0,0,0,0
DE5,563B-g0,217,bc3,bc3,217,0,0,0,0,0,0,0,0
DE5,616C-g80,216,bc6,bc18,216,0,0,0,0,0,0,0,0
DE5,bc17-fail,216,bc17,fail,216,0,0,0,0,0,23,193,0
DE5,619C-g32,215,bc22,bc3,215,0,0,0,0,0,0,0,0
DE5,620B-g24,214,bc22,bc6,214,0,0,0,0,0,0,0,0
DE5,611A-g0,212,bc9,bc1,212,0,0,0,0,0,0,0,0
DE5,620C-g24,209,bc22,bc7,209,0,0,0,0,0,0,0,0
DE5,614A-g0,201,bc2,bc3,201,0,0,0,0,0,0,0,0
DE5,615D-g0,198,bc8,bc4,198,0,0,0,0,0,0,0,0
DE5,fail-bc15,198,fail,bc15,198,0,159,35,4,0,0,0,0
DE5,594C-g80,197,bc5,bc18,197,0,0,0,0,0,0,0,0
DE5,614D-g72,196,bc8,bc15,196,0,0,0,0,0,0,0,0
DE5,fail-bc2,196,fail,bc2,196,0,16,175,5,0,0,0,0
DE5,615D-g120,193,bc20,bc16,193,0,0,0,0,0,0,0,0
DE5,612D-g0,190,bc8,bc1,190,0,0,0,0,0,0,0,0
DE5,619D-g0,188,bc10,bc4,188,0,0,0,0,0,0,0,0
