tag,output_file_barcodes,demuxed_count,rvs,fwd,lineage,barcodes_count,rvs:not_exact_match,rvs_failed:context_not_present_in_reference_sequence,rvs_failed:barcode_not_in_fasta,rvs_failed:low_confidence_barcode_identification,fwd:not_exact_match,fwd_failed:context_not_present_in_reference_sequence,fwd_failed:barcode_not_in_fasta,fwd_failed:low_confidence_barcode_identification,lineage:not_exact_match,lineage_failed:context_not_present_in_reference_sequence,lineage_failed:barcode_not_in_fasta,lineage_failed:low_confidence_barcode_identification
TrpB-IE5-P26-P50,P50,21224,bc2,bc2,bc99,237,0,0,0,0,2,0,0,0,234,0,0,0
TrpB-IE5-P26-P50,P50,21224,bc2,bc2,bc23,220,1,0,0,0,2,0,0,0,9,0,0,0
TrpB-IE5-P26-P50,P50,21224,bc2,bc2,bc97,210,2,0,0,0,3,0,0,0,210,0,0,0
TrpB-IE5-P26-P50,P50,21224,bc2,bc2,bc18,196,0,0,0,0,3,0,0,0,3,0,0,0
TrpB-IE5-P26-P50,P50,21224,bc2,bc2,bc15,191,0,0,0,0,0,0,0,0,30,0,0,0
TrpB-IE5-P26-P50,P50,21224,bc2,bc2,bc60,191,1,0,0,0,4,0,0,0,177,0,0,0
TrpB-IE5-P26-P50,P50,21224,bc2,bc2,bc69,172,0,0,0,0,2,0,0,0,172,0,0,0
TrpB-IE5-P26-P50,P50,21224,bc2,bc2,bc42,145,1,0,0,0,4,0,0,0,137,0,0,0
TrpB-IE5-P26-P50,P50,21224,bc2,bc2,bc100,136,0,0,0,0,2,0,0,0,134,0,0,0
TrpB-IE5-P26-P50,P50,21224,bc2,bc2,bc83,135,0,0,0,0,5,0,0,0,134,0,0,0
TrpB-IE5-P26-P50,P50,21224,bc2,bc2,bc11,129,0,0,0,0,1,0,0,0,13,0,0,0
TrpB-IE5-P26-P50,P50,21224,bc2,bc2,bc95,128,0,0,0,0,2,0,0,0,125,0,0,0
TrpB-IE5-P26-P50,P50,21224,bc2,bc2,bc12,127,0,0,0,0,2,0,0,0,29,0,0,0
TrpB-IE5-P26-P50,P50,21224,bc2,bc2,bc75,123,1,0,0,0,2,0,0,0,123,0,0,0
TrpB-IE5-P26-P50,P50,21224,bc2,bc2,bc20,101,1,0,0,0,0,0,0,0,14,0,0,0
TrpB-IE5-P26-P50,P50,21224,bc2,bc2,bc66,91,1,0,0,0,2,0,0,0,90,0,0,0
TrpB-IE5-P26-P50,P50,21224,bc2,bc2,bc30,82,0,0,0,0,2,0,0,0,48,0,0,0
TrpB-IE5-P26-P50,P50,21224,bc2,bc2,bc88,67,2,0,0,0,0,0,0,0,67,0,0,0
TrpB-IE5-P26-P50,P50,21224,bc2,bc2,bc82,64,0,0,0,0,1,0,0,0,62,0,0,0
TrpB-IE5-P26-P50,P50,21224,bc2,bc2,bc13,60,0,0,0,0,0,0,0,0,3,0,0,0
TrpB-IE5-P26-P50,P50,21224,bc2,bc2,bc29,48,0,0,0,0,0,0,0,0,2,0,0,0
TrpB-IE5-P26-P50,P50,21224,bc2,bc2,bc65,48,0,0,0,0,0,0,0,0,47,0,0,0
TrpB-IE5-P26-P50,P50,21224,bc2,bc2,bc36,47,0,0,0,0,1,0,0,0,1,0,0,0
TrpB-IE5-P26-P50,P50,21224,bc2,bc2,bc70,45,0,0,0,0,0,0,0,0,44,0,0,0
TrpB-IE5-P26-P50,P50,21224,bc2,bc2,bc25,44,0,0,0,0,0,0,0,0,3,0,0,0
TrpB-IE5-P26-P50,P50,21224,bc2,bc2,bc26,40,0,0,0,0,1,0,0,0,40,0,0,0
TrpB-IE5-P26-P50,P50,21224,bc2,bc2,bc61,40,0,0,0,0,0,0,0,0,37,0,0,0
TrpB-IE5-P26-P50,P50,21224,bc2,bc2,bc54,34,1,0,0,0,0,0,0,0,34,0,0,0
TrpB-IE5-P26-P50,P50,21224,bc2,bc2,bc21,30,1,0,0,0,0,0,0,0,0,0,0,0
TrpB-IE5-P26-P50,P50,21224,bc2,bc2,bc24,29,0,0,0,0,0,0,0,0,1,0,0,0
TrpB-IE5-P26-P50,P50,21224,bc2,bc2,bc64,25,0,0,0,0,1,0,0,0,21,0,0,0
TrpB-IE5-P26-P50,P50,21224,bc2,bc2,bc71,24,0,0,0,0,0,0,0,0,8,0,0,0
TrpB-IE5-P26-P50,P50,21224,bc2,bc2,bc27,23,1,0,0,0,0,0,0,0,2,0,0,0
TrpB-IE5-P26-P50,P50,21224,bc2,bc2,bc93,21,0,0,0,0,0,0,0,0,21,0,0,0
TrpB-IE5-P26-P50,P50,21224,bc2,bc2,bc17,17,0,0,0,0,2,0,0,0,7,0,0,0
TrpB-IE5-P26-P50,P50,21224,bc2,bc2,bc57,15,0,0,0,0,0,0,0,0,13,0,0,0
TrpB-IE5-P26-P50,P50,21224,bc2,bc2,bc49,13,0,0,0,0,0,0,0,0,13,0,0,0
TrpB-IE5-P26-P50,P50,21224,bc2,bc2,bc45,12,0,0,0,0,0,0,0,0,11,0,0,0
TrpB-IE5-P26-P50,P50,21224,bc2,bc2,bc87,12,0,0,0,0,0,0,0,0,12,0,0,0
TrpB-IE5-P26-P50,P50,21224,bc2,bc2,bc90,12,0,0,0,0,0,0,0,0,0,0,0,0
TrpB-IE5-P26-P50,P50,21224,bc2,bc2,bc47,11,0,0,0,0,1,0,0,0,11,0,0,0
TrpB-IE5-P26-P50,P50,21224,bc2,bc2,bc59,11,0,0,0,0,0,0,0,0,9,0,0,0
TrpB-IE5-P26-P50,P50,21224,bc2,bc2,bc62,11,0,0,0,0,1,0,0,0,11,0,0,0
TrpB-IE5-P26-P50,P50,21224,bc2,bc2,bc50,9,0,0,0,0,0,0,0,0,2,0,0,0
TrpB-IE5-P26-P50,P50,21224,bc2,bc2,bc53,9,0,0,0,0,0,0,0,0,1,0,0,0
TrpB-IE5-P26-P50,P50,21224,bc2,bc2,bc63,9,0,0,0,0,0,0,0,0,3,0,0,0
TrpB-IE5-P26-P50,P50,21224,bc2,bc2,bc72,9,0,0,0,0,0,0,0,0,1,0,0,0
TrpB-IE5-P26-P50,P50,21224,bc2,bc2,bc74,9,0,0,0,0,0,0,0,0,9,0,0,0
TrpB-IE5-P26-P50,P50,21224,bc2,bc2,bc89,9,0,0,0,0,0,0,0,0,8,0,0,0
TrpB-IE5-P26-P50,P50,21224,bc2,bc2,bc16,8,0,0,0,0,0,0,0,0,4,0,0,0
TrpB-IE5-P26-P50,P50,21224,bc2,bc2,bc86,7,0,0,0,0,0,0,0,0,7,0,0,0
TrpB-IE5-P26-P50,P50,21224,bc2,bc2,bc32,6,0,0,0,0,0,0,0,0,6,0,0,0
TrpB-IE5-P26-P50,P50,21224,bc2,bc2,bc33,6,0,0,0,0,0,0,0,0,1,0,0,0
TrpB-IE5-P26-P50,P50,21224,bc2,bc2,bc52,6,0,0,0,0,0,0,0,0,0,0,0,0
TrpB-IE5-P26-P50,P50,21224,bc2,bc2,bc55,6,0,0,0,0,0,0,0,0,1,0,0,0
TrpB-IE5-P26-P50,P50,21224,bc2,bc2,bc34,5,0,0,0,0,0,0,0,0,4,0,0,0
TrpB-IE5-P26-P50,P50,21224,bc2,bc2,bc35,5,0,0,0,0,0,0,0,0,4,0,0,0
TrpB-IE5-P26-P50,P50,21224,bc2,bc2,bc48,5,1,0,0,0,0,0,0,0,3,0,0,0
TrpB-IE5-P26-P50,P50,21224,bc2,bc2,bc28,4,0,0,0,0,0,0,0,0,3,0,0,0
TrpB-IE5-P26-P50,P50,21224,bc2,bc2,bc31,4,0,0,0,0,0,0,0,0,0,0,0,0
TrpB-IE5-P26-P50,P50,21224,bc2,bc2,bc37,3,0,0,0,0,0,0,0,0,1,0,0,0
TrpB-IE5-P26-P50,P50,21224,bc2,bc2,bc38,3,0,0,0,0,0,0,0,0,2,0,0,0
TrpB-IE5-P26-P50,P50,21224,bc2,bc2,bc39,3,0,0,0,0,0,0,0,0,3,0,0,0
TrpB-IE5-P26-P50,P50,21224,bc2,bc2,bc91,3,0,0,0,0,0,0,0,0,1,0,0,0
TrpB-IE5-P26-P50,P50,21224,bc2,bc2,bc92,3,0,0,0,0,0,0,0,0,3,0,0,0
TrpB-IE5-P26-P50,P50,21224,bc2,bc2,bc19,2,1,0,0,0,0,0,0,0,1,0,0,0
TrpB-IE5-P26-P50,P50,21224,bc2,bc2,bc22,2,0,0,0,0,0,0,0,0,0,0,0,0
TrpB-IE5-P26-P50,P50,21224,bc2,bc2,bc43,2,0,0,0,0,0,0,0,0,1,0,0,0
TrpB-IE5-P26-P50,P50,21224,bc2,bc2,bc44,2,0,0,0,0,0,0,0,0,2,0,0,0
TrpB-IE5-P26-P50,P50,21224,bc2,bc2,bc56,2,0,0,0,0,0,0,0,0,1,0,0,0
TrpB-IE5-P26-P50,P50,21224,bc2,bc2,bc76,2,0,0,0,0,0,0,0,0,2,0,0,0
TrpB-IE5-P26-P50,P50,21224,bc2,bc2,bc78,2,0,0,0,0,1,0,0,0,1,0,0,0
TrpB-IE5-P26-P50,P50,21224,bc2,bc2,bc79,2,0,0,0,0,0,0,0,0,2,0,0,0
TrpB-IE5-P26-P50,P50,21224,bc2,bc2,bc51,1,0,0,0,0,0,0,0,0,0,0,0,0
TrpB-IE5-P26-P50,P50,21224,bc2,bc2,bc67,1,0,0,0,0,0,0,0,0,0,0,0,0
TrpB-IE5-P26-P50,P50,21224,bc2,bc2,bc68,1,0,0,0,0,0,0,0,0,0,0,0,0
TrpB-IE5-P26-P50,P50,21224,bc2,bc2,bc80,1,0,0,0,0,0,0,0,0,1,0,0,0
TrpB-IE5-P26-P50,P50,21224,bc2,bc2,bc81,1,0,0,0,0,0,0,0,0,1,0,0,0
TrpB-IE5-P26-P50,bc3-fail,6229,bc3,fail,fail,5665,27,0,0,0,0,5616,49,0,0,5299,345,21
TrpB-IE5-P26-P50,bc3-fail,6229,bc3,fail,bc1,111,1,0,0,0,0,100,11,0,6,0,0,0
TrpB-IE5-P26-P50,bc3-fail,6229,bc3,fail,bc2,96,1,0,0,0,0,84,12,0,6,0,0,0
TrpB-IE5-P26-P50,bc3-fail,6229,bc3,fail,bc3,38,1,0,0,0,0,33,5,0,4,0,0,0
TrpB-IE5-P26-P50,bc3-fail,6229,bc3,fail,bc6,28,0,0,0,0,0,28,0,0,2,0,0,0
TrpB-IE5-P26-P50,bc3-fail,6229,bc3,fail,bc4,26,0,0,0,0,0,24,2,0,3,0,0,0
TrpB-IE5-P26-P50,bc3-fail,6229,bc3,fail,bc5,19,0,0,0,0,0,19,0,0,1,0,0,0
TrpB-IE5-P26-P50,bc3-fail,6229,bc3,fail,bc13,16,0,0,0,0,0,14,2,0,0,0,0,0
TrpB-IE5-P26-P50,bc3-fail,6229,bc3,fail,bc14,15,0,0,0,0,0,13,2,0,1,0,0,0
TrpB-IE5-P26-P50,bc3-fail,6229,bc3,fail,bc8,13,0,0,0,0,0,11,2,0,0,0,0,0
TrpB-IE5-P26-P50,bc3-fail,6229,bc3,fail,bc10,12,0,0,0,0,0,12,0,0,0,0,0,0
TrpB-IE5-P26-P50,bc3-fail,6229,bc3,fail,bc11,12,0,0,0,0,0,12,0,0,3,0,0,0
TrpB-IE5-P26-P50,bc3-fail,6229,bc3,fail,bc54,12,0,0,0,0,0,11,1,0,11,0,0,0
TrpB-IE5-P26-P50,bc3-fail,6229,bc3,fail,bc66,12,0,0,0,0,0,11,1,0,12,0,0,0
TrpB-IE5-P26-P50,bc3-fail,6229,bc3,fail,bc9,12,0,0,0,0,0,11,1,0,2,0,0,0
TrpB-IE5-P26-P50,bc3-fail,6229,bc3,fail,bc12,11,1,0,0,0,0,8,3,0,1,0,0,0
TrpB-IE5-P26-P50,bc3-fail,6229,bc3,fail,bc69,10,0,0,0,0,0,10,0,0,10,0,0,0
TrpB-IE5-P26-P50,bc3-fail,6229,bc3,fail,bc98,10,0,0,0,0,0,10,0,0,10,0,0,0
TrpB-IE5-P26-P50,bc3-fail,6229,bc3,fail,bc7,9,0,0,0,0,0,9,0,0,0,0,0,0
TrpB-IE5-P26-P50,bc3-fail,6229,bc3,fail,bc15,7,0,0,0,0,0,7,0,0,3,0,0,0
TrpB-IE5-P26-P50,bc3-fail,6229,bc3,fail,bc58,7,0,0,0,0,0,7,0,0,7,0,0,0
TrpB-IE5-P26-P50,bc3-fail,6229,bc3,fail,bc73,7,0,0,0,0,0,7,0,0,7,0,0,0
TrpB-IE5-P26-P50,bc3-fail,6229,bc3,fail,bc82,7,0,0,0,0,0,5,2,0,6,0,0,0
TrpB-IE5-P26-P50,bc3-fail,6229,bc3,fail,bc42,6,0,0,0,0,0,5,1,0,6,0,0,0
TrpB-IE5-P26-P50,bc3-fail,6229,bc3,fail,bc16,5,1,0,0,0,0,5,0,0,2,0,0,0
TrpB-IE5-P26-P50,bc3-fail,6229,bc3,fail,bc97,5,0,0,0,0,0,5,0,0,5,0,0,0
TrpB-IE5-P26-P50,bc3-fail,6229,bc3,fail,bc18,4,0,0,0,0,0,4,0,0,1,0,0,0
TrpB-IE5-P26-P50,bc3-fail,6229,bc3,fail,bc60,4,0,0,0,0,0,3,1,0,4,0,0,0
TrpB-IE5-P26-P50,bc3-fail,6229,bc3,fail,bc21,3,0,0,0,0,0,3,0,0,1,0,0,0
TrpB-IE5-P26-P50,bc3-fail,6229,bc3,fail,bc23,3,0,0,0,0,0,3,0,0,3,0,0,0
TrpB-IE5-P26-P50,bc3-fail,6229,bc3,fail,bc26,3,0,0,0,0,0,2,1,0,2,0,0,0
TrpB-IE5-P26-P50,bc3-fail,6229,bc3,fail,bc45,3,0,0,0,0,0,3,0,0,3,0,0,0
TrpB-IE5-P26-P50,bc3-fail,6229,bc3,fail,bc75,3,0,0,0,0,0,3,0,0,3,0,0,0
TrpB-IE5-P26-P50,bc3-fail,6229,bc3,fail,bc88,3,0,0,0,0,0,3,0,0,3,0,0,0
TrpB-IE5-P26-P50,bc3-fail,6229,bc3,fail,bc95,3,0,0,0,0,0,3,0,0,3,0,0,0
TrpB-IE5-P26-P50,bc3-fail,6229,bc3,fail,bc100,2,0,0,0,0,0,2,0,0,2,0,0,0
TrpB-IE5-P26-P50,bc3-fail,6229,bc3,fail,bc19,2,0,0,0,0,0,2,0,0,1,0,0,0
TrpB-IE5-P26-P50,bc3-fail,6229,bc3,fail,bc20,2,0,0,0,0,0,2,0,0,1,0,0,0
TrpB-IE5-P26-P50,bc3-fail,6229,bc3,fail,bc22,2,0,0,0,0,0,1,1,0,0,0,0,0
TrpB-IE5-P26-P50,bc3-fail,6229,bc3,fail,bc31,2,0,0,0,0,0,2,0,0,0,0,0,0
TrpB-IE5-P26-P50,bc3-fail,6229,bc3,fail,bc78,2,0,0,0,0,0,1,1,0,2,0,0,0
TrpB-IE5-P26-P50,bc3-fail,6229,bc3,fail,bc89,2,0,0,0,0,0,2,0,0,2,0,0,0
TrpB-IE5-P26-P50,bc3-fail,6229,bc3,fail,bc17,1,0,0,0,0,0,1,0,0,0,0,0,0
TrpB-IE5-P26-P50,bc3-fail,6229,bc3,fail,bc24,1,0,0,0,0,0,1,0,0,0,0,0,0
TrpB-IE5-P26-P50,bc3-fail,6229,bc3,fail,bc25,1,0,0,0,0,0,1,0,0,0,0,0,0
TrpB-IE5-P26-P50,bc3-fail,6229,bc3,fail,bc28,1,0,0,0,0,0,1,0,0,0,0,0,0
TrpB-IE5-P26-P50,bc3-fail,6229,bc3,fail,bc29,1,0,0,0,0,0,1,0,0,0,0,0,0
TrpB-IE5-P26-P50,bc3-fail,6229,bc3,fail,bc30,1,0,0,0,0,0,1,0,0,1,0,0,0
TrpB-IE5-P26-P50,bc3-fail,6229,bc3,fail,bc32,1,0,0,0,0,0,0,1,0,1,0,0,0
TrpB-IE5-P26-P50,bc3-fail,6229,bc3,fail,bc44,1,0,0,0,0,0,0,1,0,0,0,0,0
TrpB-IE5-P26-P50,bc3-fail,6229,bc3,fail,bc51,1,0,0,0,0,0,1,0,0,0,0,0,0
TrpB-IE5-P26-P50,bc3-fail,6229,bc3,fail,bc56,1,0,0,0,0,0,1,0,0,0,0,0,0
TrpB-IE5-P26-P50,bc3-fail,6229,bc3,fail,bc64,1,0,0,0,0,0,1,0,0,1,0,0,0
TrpB-IE5-P26-P50,bc3-fail,6229,bc3,fail,bc65,1,0,0,0,0,0,1,0,0,1,0,0,0
TrpB-IE5-P26-P50,bc3-fail,6229,bc3,fail,bc91,1,0,0,0,0,0,0,1,0,1,0,0,0
TrpB-IE5-P26-P50,bc3-fail,6229,bc3,fail,bc94,1,0,0,0,0,0,1,0,0,1,0,0,0
TrpB-IE5-P26-P50,bc3-fail,6229,bc3,fail,bc99,1,0,0,0,0,0,0,1,0,1,0,0,0
TrpB-IE5-P26-P50,fail-bc2,3033,fail,bc2,fail,2517,0,2462,55,0,8,0,0,0,0,100,2378,39
TrpB-IE5-P26-P50,fail-bc2,3033,fail,bc2,bc2,118,0,105,13,0,1,0,0,0,2,0,0,0
TrpB-IE5-P26-P50,fail-bc2,3033,fail,bc2,bc1,70,0,60,10,0,2,0,0,0,3,0,0,0
TrpB-IE5-P26-P50,fail-bc2,3033,fail,bc2,bc3,21,0,18,3,0,0,0,0,0,3,0,0,0
TrpB-IE5-P26-P50,fail-bc2,3033,fail,bc2,bc4,21,0,16,5,0,0,0,0,0,4,0,0,0
TrpB-IE5-P26-P50,fail-bc2,3033,fail,bc2,bc84,21,0,21,0,0,0,0,0,0,0,0,0,0
TrpB-IE5-P26-P50,fail-bc2,3033,fail,bc2,bc85,21,0,21,0,0,0,0,0,0,0,0,0,0
TrpB-IE5-P26-P50,fail-bc2,3033,fail,bc2,bc96,19,0,19,0,0,0,0,0,0,1,0,0,0
TrpB-IE5-P26-P50,fail-bc2,3033,fail,bc2,bc5,18,0,16,2,0,0,0,0,0,2,0,0,0
TrpB-IE5-P26-P50,fail-bc2,3033,fail,bc2,bc6,15,0,12,3,0,0,0,0,0,0,0,0,0
TrpB-IE5-P26-P50,fail-bc2,3033,fail,bc2,bc14,12,0,11,1,0,0,0,0,0,2,0,0,0
TrpB-IE5-P26-P50,fail-bc2,3033,fail,bc2,bc9,12,0,11,1,0,0,0,0,0,6,0,0,0
TrpB-IE5-P26-P50,fail-bc2,3033,fail,bc2,bc98,12,0,10,2,0,0,0,0,0,12,0,0,0
TrpB-IE5-P26-P50,fail-bc2,3033,fail,bc2,bc10,11,0,9,2,0,0,0,0,0,2,0,0,0
TrpB-IE5-P26-P50,fail-bc2,3033,fail,bc2,bc69,11,0,10,1,0,0,0,0,0,11,0,0,0
TrpB-IE5-P26-P50,fail-bc2,3033,fail,bc2,bc58,10,0,9,1,0,0,0,0,0,9,0,0,0
TrpB-IE5-P26-P50,fail-bc2,3033,fail,bc2,bc97,10,0,9,1,0,0,0,0,0,10,0,0,0
TrpB-IE5-P26-P50,fail-bc2,3033,fail,bc2,bc7,9,0,7,2,0,1,0,0,0,0,0,0,0
TrpB-IE5-P26-P50,fail-bc2,3033,fail,bc2,bc8,9,0,8,1,0,0,0,0,0,2,0,0,0
TrpB-IE5-P26-P50,fail-bc2,3033,fail,bc2,bc15,6,0,4,2,0,0,0,0,0,1,0,0,0
TrpB-IE5-P26-P50,fail-bc2,3033,fail,bc2,bc60,6,0,6,0,0,0,0,0,0,5,0,0,0
TrpB-IE5-P26-P50,fail-bc2,3033,fail,bc2,bc42,5,0,4,1,0,0,0,0,0,4,0,0,0
TrpB-IE5-P26-P50,fail-bc2,3033,fail,bc2,bc73,5,0,4,1,0,0,0,0,0,5,0,0,0
TrpB-IE5-P26-P50,fail-bc2,3033,fail,bc2,bc75,5,0,4,1,0,1,0,0,0,5,0,0,0
TrpB-IE5-P26-P50,fail-bc2,3033,fail,bc2,bc95,5,0,4,1,0,0,0,0,0,4,0,0,0
TrpB-IE5-P26-P50,fail-bc2,3033,fail,bc2,bc99,5,0,5,0,0,0,0,0,0,5,0,0,0
TrpB-IE5-P26-P50,fail-bc2,3033,fail,bc2,bc100,4,0,4,0,0,0,0,0,0,4,0,0,0
TrpB-IE5-P26-P50,fail-bc2,3033,fail,bc2,bc11,4,0,3,1,0,0,0,0,0,0,0,0,0
TrpB-IE5-P26-P50,fail-bc2,3033,fail,bc2,bc12,4,0,3,1,0,0,0,0,0,1,0,0,0
TrpB-IE5-P26-P50,fail-bc2,3033,fail,bc2,bc43,4,0,4,0,0,0,0,0,0,4,0,0,0
TrpB-IE5-P26-P50,fail-bc2,3033,fail,bc2,bc83,4,0,3,1,0,0,0,0,0,4,0,0,0
TrpB-IE5-P26-P50,fail-bc2,3033,fail,bc2,bc23,3,0,3,0,0,0,0,0,0,0,0,0,0
TrpB-IE5-P26-P50,fail-bc2,3033,fail,bc2,bc13,2,0,2,0,0,0,0,0,0,0,0,0,0
TrpB-IE5-P26-P50,fail-bc2,3033,fail,bc2,bc18,2,0,2,0,0,1,0,0,0,0,0,0,0
TrpB-IE5-P26-P50,fail-bc2,3033,fail,bc2,bc25,2,0,1,1,0,0,0,0,0,0,0,0,0
TrpB-IE5-P26-P50,fail-bc2,3033,fail,bc2,bc26,2,0,2,0,0,0,0,0,0,2,0,0,0
TrpB-IE5-P26-P50,fail-bc2,3033,fail,bc2,bc29,2,0,2,0,0,0,0,0,0,0,0,0,0
TrpB-IE5-P26-P50,fail-bc2,3033,fail,bc2,bc30,2,0,2,0,0,0,0,0,0,0,0,0,0
TrpB-IE5-P26-P50,fail-bc2,3033,fail,bc2,bc66,2,0,1,1,0,0,0,0,0,2,0,0,0
TrpB-IE5-P26-P50,fail-bc2,3033,fail,bc2,bc89,2,0,1,1,0,0,0,0,0,2,0,0,0
TrpB-IE5-P26-P50,fail-bc2,3033,fail,bc2,bc90,2,0,2,0,0,0,0,0,0,1,0,0,0
TrpB-IE5-P26-P50,fail-bc2,3033,fail,bc2,bc92,2,0,1,1,0,0,0,0,0,2,0,0,0
TrpB-IE5-P26-P50,fail-bc2,3033,fail,bc2,bc16,1,0,1,0,0,1,0,0,0,0,0,0,0
TrpB-IE5-P26-P50,fail-bc2,3033,fail,bc2,bc17,1,0,1,0,0,0,0,0,0,0,0,0,0
TrpB-IE5-P26-P50,fail-bc2,3033,fail,bc2,bc19,1,0,1,0,0,0,0,0,0,0,0,0,0
TrpB-IE5-P26-P50,fail-bc2,3033,fail,bc2,bc20,1,0,0,1,0,0,0,0,0,0,0,0,0
TrpB-IE5-P26-P50,fail-bc2,3033,fail,bc2,bc27,1,0,0,1,0,0,0,0,0,1,0,0,0
TrpB-IE5-P26-P50,fail-bc2,3033,fail,bc2,bc34,1,0,1,0,0,0,0,0,0,1,0,0,0
TrpB-IE5-P26-P50,fail-bc2,3033,fail,bc2,bc45,1,0,1,0,0,0,0,0,0,1,0,0,0
TrpB-IE5-P26-P50,fail-bc2,3033,fail,bc2,bc61,1,0,1,0,0,0,0,0,0,1,0,0,0
TrpB-IE5-P26-P50,fail-bc2,3033,fail,bc2,bc63,1,0,1,0,0,0,0,0,0,0,0,0,0
TrpB-IE5-P26-P50,fail-bc2,3033,fail,bc2,bc64,1,0,1,0,0,0,0,0,0,1,0,0,0
TrpB-IE5-P26-P50,fail-bc2,3033,fail,bc2,bc74,1,0,1,0,0,0,0,0,0,1,0,0,0
TrpB-IE5-P26-P50,fail-bc2,3033,fail,bc2,bc78,1,0,1,0,0,0,0,0,0,0,0,0,0
TrpB-IE5-P26-P50,fail-bc2,3033,fail,bc2,bc80,1,0,1,0,0,0,0,0,0,0,0,0,0
TrpB-IE5-P26-P50,fail-bc2,3033,fail,bc2,bc82,1,0,1,0,0,0,0,0,0,1,0,0,0
TrpB-IE5-P26-P50,fail-bc2,3033,fail,bc2,bc88,1,0,1,0,0,0,0,0,0,1,0,0,0
TrpB-IE5-P26-P50,fail-bc2,3033,fail,bc2,bc93,1,0,1,0,0,0,0,0,0,1,0,0,0
TrpB-IE5-P26-P50,bc1-fail,2713,bc1,fail,bc1,588,2,0,0,0,0,537,51,0,26,0,0,0
TrpB-IE5-P26-P50,bc1-fail,2713,bc1,fail,fail,578,10,0,0,0,0,533,45,0,0,445,57,76
TrpB-IE5-P26-P50,bc1-fail,2713,bc1,fail,bc2,337,3,0,0,0,0,312,25,0,19,0,0,0
TrpB-IE5-P26-P50,bc1-fail,2713,bc1,fail,bc3,127,1,0,0,0,0,116,11,0,10,0,0,0
TrpB-IE5-P26-P50,bc1-fail,2713,bc1,fail,bc7,85,0,0,0,0,0,79,6,0,3,0,0,0
TrpB-IE5-P26-P50,bc1-fail,2713,bc1,fail,bc6,79,0,0,0,0,0,72,7,0,1,0,0,0
TrpB-IE5-P26-P50,bc1-fail,2713,bc1,fail,bc4,70,2,0,0,0,0,63,7,0,10,0,0,0
TrpB-IE5-P26-P50,bc1-fail,2713,bc1,fail,bc5,55,1,0,0,0,0,49,6,0,2,0,0,0
TrpB-IE5-P26-P50,bc1-fail,2713,bc1,fail,bc9,51,1,0,0,0,0,44,7,0,11,0,0,0
TrpB-IE5-P26-P50,bc1-fail,2713,bc1,fail,bc98,48,1,0,0,0,0,46,2,0,48,0,0,0
TrpB-IE5-P26-P50,bc1-fail,2713,bc1,fail,bc73,47,3,0,0,0,0,43,4,0,47,0,0,0
TrpB-IE5-P26-P50,bc1-fail,2713,bc1,fail,bc8,46,0,0,0,0,0,43,3,0,0,0,0,0
TrpB-IE5-P26-P50,bc1-fail,2713,bc1,fail,bc12,38,0,0,0,0,0,34,4,0,4,0,0,0
TrpB-IE5-P26-P50,bc1-fail,2713,bc1,fail,bc75,36,0,0,0,0,0,34,2,0,36,0,0,0
TrpB-IE5-P26-P50,bc1-fail,2713,bc1,fail,bc11,35,1,0,0,0,0,32,3,0,2,0,0,0
TrpB-IE5-P26-P50,bc1-fail,2713,bc1,fail,bc87,34,0,0,0,0,0,30,4,0,33,0,0,0
TrpB-IE5-P26-P50,bc1-fail,2713,bc1,fail,bc69,33,0,0,0,0,0,30,3,0,33,0,0,0
TrpB-IE5-P26-P50,bc1-fail,2713,bc1,fail,bc54,28,0,0,0,0,0,26,2,0,28,0,0,0
TrpB-IE5-P26-P50,bc1-fail,2713,bc1,fail,bc44,26,0,0,0,0,0,0,26,0,1,0,0,0
TrpB-IE5-P26-P50,bc1-fail,2713,bc1,fail,bc15,24,1,0,0,0,0,23,1,0,3,0,0,0
TrpB-IE5-P26-P50,bc1-fail,2713,bc1,fail,bc10,21,0,0,0,0,0,20,1,0,2,0,0,0
TrpB-IE5-P26-P50,bc1-fail,2713,bc1,fail,bc16,21,0,0,0,0,0,20,1,0,3,0,0,0
TrpB-IE5-P26-P50,bc1-fail,2713,bc1,fail,bc13,18,0,0,0,0,0,16,2,0,0,0,0,0
TrpB-IE5-P26-P50,bc1-fail,2713,bc1,fail,bc92,17,0,0,0,0,0,17,0,0,17,0,0,0
TrpB-IE5-P26-P50,bc1-fail,2713,bc1,fail,bc99,17,0,0,0,0,0,17,0,0,17,0,0,0
TrpB-IE5-P26-P50,bc1-fail,2713,bc1,fail,bc42,16,0,0,0,0,0,14,2,0,14,0,0,0
TrpB-IE5-P26-P50,bc1-fail,2713,bc1,fail,bc58,16,1,0,0,0,0,15,1,0,16,0,0,0
TrpB-IE5-P26-P50,bc1-fail,2713,bc1,fail,bc17,15,2,0,0,0,0,14,1,0,5,0,0,0
TrpB-IE5-P26-P50,bc1-fail,2713,bc1,fail,bc14,13,0,0,0,0,0,13,0,0,7,0,0,0
TrpB-IE5-P26-P50,bc1-fail,2713,bc1,fail,bc97,12,1,0,0,0,0,10,2,0,12,0,0,0
TrpB-IE5-P26-P50,bc1-fail,2713,bc1,fail,bc60,11,0,0,0,0,0,7,4,0,11,0,0,0
TrpB-IE5-P26-P50,bc1-fail,2713,bc1,fail,bc82,11,0,0,0,0,0,11,0,0,11,0,0,0
